time_series,prom_proiz,import,import_%,export,export_%,invest,invest_%,infl,tov_oborot,tov_oborot_%,bezrab,real_den_doh,real_zp
2018-01-31,17.99020983794055,4.692445597649893,95.07397908827342,4.692445597649893,95.94826619720624,99.99201935613848,53.2397552304392,89.79551417970876,17.777953697028607,74.5894941695747,10.0,54.320437119692066,72.34371624595958
2018-02-28,17.000852147643183,12.004226746364168,84.3871943584276,12.004226746364168,88.63953692853005,99.99696454133766,100.0,75.62795482613839,23.71156912111036,76.61434671700582,10.0,76.68764729807305,86.90410277724739
2018-03-31,24.055265409285166,30.691396796284472,71.25805105509141,30.691396796284472,77.0040120830951,99.99512710955673,48.28079297911769,100.0,23.269864333857,82.63000039019606,6.0,55.31188989666954,75.47082836351105
2018-04-30,18.293366797313976,16.251827265991466,73.40753500557999,16.251827265991466,79.49811438900593,99.99574183024657,35.94809402860402,76.38155799388107,25.598285986218176,80.41594772781019,4.0,67.76465761117177,74.33925395804893
2018-05-31,18.600679059347897,20.588162023840585,84.45799570861736,20.588162023840585,88.40526419589804,99.99791523811444,65.86933403348921,78.88753158092597,30.351668523585467,81.19554371929904,14.0,53.0954073823517,48.31905738851856
2018-06-30,25.787506655476502,42.23451606421335,63.23220299362917,42.23451606421335,67.13194320041413,99.99469488411773,25.30847761773318,70.38320070660262,23.53434892029094,82.96502153598964,20.0,44.44155755911543,35.3103918292535
2018-07-31,27.477466596960095,31.42812565756922,67.55164426973923,31.42812565756922,70.17391575348506,99.9952890967582,40.29206877246551,78.41645636811941,41.052110309087126,87.48419199572218,17.0,66.03996508097687,67.29075272627794
2018-08-31,15.462592487602388,22.919809089807273,75.16365416894853,22.919809089807273,78.61745099958443,99.99155404707379,35.33151190408929,81.17285525462748,27.577445832394176,79.58980871758956,15.0,76.6039398586292,87.48098119580806
2018-09-30,17.31561237377353,28.667398746788272,76.43023046242647,28.667398746788272,79.33481662848885,99.99559616816275,60.74205685657867,68.346984205742,37.03484939927625,84.51604538666938,17.0,67.22500306818385,45.81358649979409
2018-10-31,22.92477628614006,46.5881538560278,67.89364904750039,46.5881538560278,79.67325246864408,99.99706746019854,68.27254694962672,62.79580699980825,44.29296685115711,87.1833537642116,11.0,69.0149618027194,71.51406217124676
2018-11-30,21.16869697573523,37.44099023281848,77.65255317964832,37.44099023281848,85.11981963631912,99.99171307674933,16.506399824745426,76.41893859758864,36.11055990700542,84.61266654699959,8.0,70.55294695119682,85.64784741607686
2018-12-31,22.638338321390293,28.152982098355285,86.1407539773839,28.152982098355285,86.72577202749858,99.99258867552511,11.295023576568916,72.48201494987045,32.15454730998724,84.70849896409841,9.0,80.23776104316077,92.32031456368566
2019-01-31,17.336272691165643,13.254084701182123,88.90939985198011,13.254084701182123,90.11977342375171,99.98880581631173,19.526024676565235,82.60651654254433,24.255216488604155,71.83299202846105,7.0,67.5803787683802,74.39562203570844
2019-02-28,19.085604812546578,22.27725732866022,96.22502145791238,22.27725732866022,93.35254189342922,99.99504386613602,7.152115580472612,80.33885161362365,29.174446557005588,84.70849896409841,14.0,68.11365882764791,77.60860647727762
2019-03-31,17.969710805622533,13.962579285093774,91.87785719510875,13.962579285093774,89.40831611865826,99.99460340339837,23.211078708960322,90.65978482803524,20.572156385304876,83.39823853003556,16.0,78.91565466308826,83.720649672949
2019-04-30,26.62526523837497,21.90744661027263,91.66723439781329,21.90744661027263,90.27608818178422,99.99621464470079,32.585934422766925,74.432334699192,28.3971353932591,83.91919569385527,5.0,57.553254239113386,65.31123553365211
2019-05-31,23.069400573508613,13.360316672083023,88.4129522135119,13.360316672083023,85.55389414444755,99.99050710184035,17.845399803891734,80.38062039549285,19.29438398922098,80.81131426285279,9.0,80.0545965393812,78.91585655094697
2019-06-30,24.668496733097584,14.348640675921816,91.16100896455767,14.348640675921816,88.79448541276132,99.99835303803705,41.91980995277761,71.28517959844733,30.863285416800068,85.80031735138931,13.0,79.17055158765683,67.76315922105837
2019-07-31,9.088547042112994,12.39850191821961,84.87335261654718,12.39850191821961,76.58108172249098,99.98856277557026,7.037216656877577,80.38374026392998,31.230644951101404,74.78427384944163,8.0,77.64728438296355,83.00539913190293
2019-08-31,15.969024831438414,11.543188248607528,87.82370598268032,11.543188248607528,82.7482730666637,99.99171307674933,25.165216661597594,73.14064076601404,30.20950124777443,83.81677021399983,8.0,84.95058456698253,85.81231327999352
2019-09-30,19.157764587345696,18.925061376931545,85.03114174897904,18.925061376931545,88.46114705715024,99.99460340339837,16.678834922568473,65.506344250574,31.712682392339758,80.81131426285279,13.0,85.15416737350006,71.6806504221285
2019-10-31,30.424000941293187,18.363319453860218,89.45038127505623,18.363319453860218,91.52906920554511,99.99621464470079,37.49722727345314,72.97775879132725,33.495215876771944,83.81677021399983,17.0,81.61198355657811,81.33523537728782
2019-11-30,21.732740589146445,20.72004591573277,86.07933465361741,20.72004591573277,89.43549301258635,99.99711781692768,50.911238750597676,85.46394932187067,24.426110206545797,82.96502153598964,17.0,74.28582275575246,84.34503361505217
2019-12-31,21.898724543657757,13.158676093181521,87.39068983590745,13.158676093181521,86.89444561549426,99.99346586068714,28.519637307769415,79.67158227236415,39.06501588278692,86.2257236948994,16.0,66.96637603475325,77.000917945243
2020-01-31,0.0,8.07499341794207,96.16902842473837,8.07499341794207,91.35008887044725,99.97349427314259,8.18066548434554,93.4373090766808,14.89678901536484,2.0016929256271507,2.0,78.02208967600282,89.17232643998732
2020-02-29,22.40379993665145,12.689917521669978,91.75563328031254,12.689917521669978,87.10092435474033,99.99139088676345,4.640624890991968,72.32837495869441,19.76790198975657,77.29127692304476,5.0,88.94088171109628,92.0530075469448
2020-03-31,37.39134186049158,11.34719023273756,82.81398812161642,11.34719023273756,80.87657662747544,99.99369248909827,25.566390546552658,41.3267012627637,47.474980750889664,90.24468750164742,14.0,66.83283772858711,71.34487829265534
2020-04-30,47.664297467599965,25.951210899441847,71.95746911738627,25.951210899441847,73.95151123137721,99.98880581631173,2.630042507096541,47.74883558571798,53.84282835492892,93.0552270514978,58.0,44.54433594152532,47.02460178459466
2020-05-31,33.90019392224313,13.795179052921018,79.10588114811429,13.795179052921018,86.47844863281614,99.99201935613848,11.818054639681947,65.44035271956614,32.58553257961277,87.7042000294991,49.0,53.7477167039912,35.70767761914155
2020-06-30,27.33289190235258,17.477605708736423,81.63557316306056,17.477605708736423,84.73440032159016,99.99069354412583,14.502575963402132,77.5335705221738,35.467748105523306,85.53703436464865,26.0,77.32424264411117,70.81145076570327
2020-07-31,34.473173808477156,15.948646667026187,86.59206421316311,15.948646667026187,90.00183220910662,99.99310682019224,33.77900965833389,84.8632508508688,37.27607482543868,85.44788584839073,23.0,74.74239797072939,69.05883980794526
2020-08-31,10.206188167848888,5.970421401189898,94.5364598738653,5.970421401189898,91.59905852272604,99.99139088676345,38.17320364559254,79.95426211860689,16.788109050438816,77.61893995504076,17.0,81.0849871801087,83.6597533718766
2020-09-30,23.398028110479242,14.36111595871753,88.40998988899817,14.36111595871753,93.27441169136286,99.99441500746761,24.471927061162592,84.52517057655025,29.18036775708966,83.18351358759413,29.0,87.59601577003383,84.42461345377625
2020-10-31,21.73416064528786,17.172125789446785,92.5029028781191,17.172125789446785,93.1947108760365,99.99369248909827,40.66637690490755,73.02142657315198,26.40044399548379,83.60929297020803,17.0,68.36056486518599,56.0004648603824
2020-11-30,16.939274036667126,23.21751977300003,93.75258482373995,23.21751977300003,94.12468911085011,99.99346586068714,21.797871150457848,91.33067311550413,30.89512926158364,82.16915683921948,22.0,90.85114986898344,88.22890087156361
2020-12-31,35.108796729960574,21.30013075827735,81.97319683386564,21.30013075827735,82.06229094541841,99.99601870859965,37.63250234772564,81.47869722732155,46.634750822307,91.67653254263986,20.0,69.07765688509245,70.59725999772364
